image_id,rel_path,class_id,omega
n04285008_12438,Noisy Images/phase_noise_110/n04285008_12438.png,128,110.0
n02690373_9401,Noisy Images/phase_noise_110/n02690373_9401.png,106,110.0
n03344393_7018,Noisy Images/phase_noise_110/n03344393_7018.png,117,110.0
n02835271_18386,Noisy Images/phase_noise_110/n02835271_18386.png,111,110.0
n04099969_1527,Noisy Images/phase_noise_110/n04099969_1527.png,125,110.0
n04099969_5190,Noisy Images/phase_noise_110/n04099969_5190.png,125,110.0
n02125311_8689,Noisy Images/phase_noise_110/n02125311_8689.png,99,110.0
n01818515_2312,Noisy Images/phase_noise_110/n01818515_2312.png,14,110.0
n03085013_4281,Noisy Images/phase_noise_110/n03085013_4281.png,114,110.0
n02814533_29367,Noisy Images/phase_noise_110/n02814533_29367.png,109,110.0
n02690373_2232,Noisy Images/phase_noise_110/n02690373_2232.png,106,110.0
n02504013_2945,Noisy Images/phase_noise_110/n02504013_2945.png,104,110.0
n02504458_8103,Noisy Images/phase_noise_110/n02504458_8103.png,105,110.0
n02690373_971,Noisy Images/phase_noise_110/n02690373_971.png,106,110.0
n04548280_5845,Noisy Images/phase_noise_110/n04548280_5845.png,132,110.0
n04111531_1708,Noisy Images/phase_noise_110/n04111531_1708.png,126,110.0
n01582220_9857,Noisy Images/phase_noise_110/n01582220_9857.png,5,110.0
n04111531_4116,Noisy Images/phase_noise_110/n04111531_4116.png,126,110.0
n03041632_35260,Noisy Images/phase_noise_110/n03041632_35260.png,113,110.0
n02134084_134,Noisy Images/phase_noise_110/n02134084_134.png,102,110.0
n02951358_26227,Noisy Images/phase_noise_110/n02951358_26227.png,112,110.0
n02123394_525,Noisy Images/phase_noise_110/n02123394_525.png,96,110.0
n01828970_2030,Noisy Images/phase_noise_110/n01828970_2030.png,18,110.0
n02708093_2588,Noisy Images/phase_noise_110/n02708093_2588.png,107,110.0
n02124075_11068,Noisy Images/phase_noise_110/n02124075_11068.png,98,110.0
n03041632_48062,Noisy Images/phase_noise_110/n03041632_48062.png,113,110.0
n03417042_10885,Noisy Images/phase_noise_110/n03417042_10885.png,119,110.0
n03662601_10425,Noisy Images/phase_noise_110/n03662601_10425.png,120,110.0
n03662601_1197,Noisy Images/phase_noise_110/n03662601_1197.png,120,110.0
n02123045_9305,Noisy Images/phase_noise_110/n02123045_9305.png,94,110.0
n02690373_10374,Noisy Images/phase_noise_110/n02690373_10374.png,106,110.0
n02504458_7144,Noisy Images/phase_noise_110/n02504458_7144.png,105,110.0
n03417042_9693,Noisy Images/phase_noise_110/n03417042_9693.png,119,110.0
n02814533_26334,Noisy Images/phase_noise_110/n02814533_26334.png,109,110.0
n02091134_12017,Noisy Images/phase_noise_110/n02091134_12017.png,44,110.0
n04429376_54538,Noisy Images/phase_noise_110/n04429376_54538.png,129,110.0
n02090379_1687,Noisy Images/phase_noise_110/n02090379_1687.png,41,110.0
n02504013_6857,Noisy Images/phase_noise_110/n02504013_6857.png,104,110.0
n03417042_7682,Noisy Images/phase_noise_110/n03417042_7682.png,119,110.0
n03792782_15431,Noisy Images/phase_noise_110/n03792782_15431.png,121,110.0
n03983396_13193,Noisy Images/phase_noise_110/n03983396_13193.png,124,110.0
n03041632_35116,Noisy Images/phase_noise_110/n03041632_35116.png,113,110.0
n04273569_3598,Noisy Images/phase_noise_110/n04273569_3598.png,127,110.0
n04111531_523,Noisy Images/phase_noise_110/n04111531_523.png,126,110.0
n02123159_899,Noisy Images/phase_noise_110/n02123159_899.png,95,110.0
n02504458_6931,Noisy Images/phase_noise_110/n02504458_6931.png,105,110.0
n02814533_1934,Noisy Images/phase_noise_110/n02814533_1934.png,109,110.0
n03100240_441,Noisy Images/phase_noise_110/n03100240_441.png,115,110.0
n01558993_4297,Noisy Images/phase_noise_110/n01558993_4297.png,4,110.0
n03796401_16603,Noisy Images/phase_noise_110/n03796401_16603.png,122,110.0
n04548280_8583,Noisy Images/phase_noise_110/n04548280_8583.png,132,110.0
n02814533_7769,Noisy Images/phase_noise_110/n02814533_7769.png,109,110.0
n02123159_6483,Noisy Images/phase_noise_110/n02123159_6483.png,95,110.0
n03376595_6012,Noisy Images/phase_noise_110/n03376595_6012.png,118,110.0
n02708093_3289,Noisy Images/phase_noise_110/n02708093_3289.png,107,110.0
n03937543_10101,Noisy Images/phase_noise_110/n03937543_10101.png,123,110.0
n02504458_3891,Noisy Images/phase_noise_110/n02504458_3891.png,105,110.0
n02132136_7507,Noisy Images/phase_noise_110/n02132136_7507.png,100,110.0
n04467665_67327,Noisy Images/phase_noise_110/n04467665_67327.png,130,110.0
n02011460_5735,Noisy Images/phase_noise_110/n02011460_5735.png,29,110.0
n02708093_404,Noisy Images/phase_noise_110/n02708093_404.png,107,110.0
n03792782_1442,Noisy Images/phase_noise_110/n03792782_1442.png,121,110.0
n03041632_47410,Noisy Images/phase_noise_110/n03041632_47410.png,113,110.0
n02132136_7842,Noisy Images/phase_noise_110/n02132136_7842.png,100,110.0
n03792782_9354,Noisy Images/phase_noise_110/n03792782_9354.png,121,110.0
n03376595_3181,Noisy Images/phase_noise_110/n03376595_3181.png,118,110.0
n04579145_6400,Noisy Images/phase_noise_110/n04579145_6400.png,135,110.0
n04111531_4904,Noisy Images/phase_noise_110/n04111531_4904.png,126,110.0
n02124075_7323,Noisy Images/phase_noise_110/n02124075_7323.png,98,110.0
n04548280_12615,Noisy Images/phase_noise_110/n04548280_12615.png,132,110.0
n03344393_7175,Noisy Images/phase_noise_110/n03344393_7175.png,117,110.0
n02951358_10162,Noisy Images/phase_noise_110/n02951358_10162.png,112,110.0
n04579145_2276,Noisy Images/phase_noise_110/n04579145_2276.png,135,110.0
n02007558_7614,Noisy Images/phase_noise_110/n02007558_7614.png,27,110.0
n03417042_3171,Noisy Images/phase_noise_110/n03417042_3171.png,119,110.0
n02814533_27597,Noisy Images/phase_noise_110/n02814533_27597.png,109,110.0
n02132136_6817,Noisy Images/phase_noise_110/n02132136_6817.png,100,110.0
n02814533_31493,Noisy Images/phase_noise_110/n02814533_31493.png,109,110.0
n02011460_7877,Noisy Images/phase_noise_110/n02011460_7877.png,29,110.0
n02708093_3504,Noisy Images/phase_noise_110/n02708093_3504.png,107,110.0
n04111531_505,Noisy Images/phase_noise_110/n04111531_505.png,126,110.0
n04505470_2909,Noisy Images/phase_noise_110/n04505470_2909.png,131,110.0
n02134418_134,Noisy Images/phase_noise_110/n02134418_134.png,103,110.0
n02133161_489,Noisy Images/phase_noise_110/n02133161_489.png,101,110.0
n03376595_9650,Noisy Images/phase_noise_110/n03376595_9650.png,118,110.0
n04111531_4939,Noisy Images/phase_noise_110/n04111531_4939.png,126,110.0
n03041632_4806,Noisy Images/phase_noise_110/n03041632_4806.png,113,110.0
n02123597_6333,Noisy Images/phase_noise_110/n02123597_6333.png,97,110.0
n02504013_6118,Noisy Images/phase_noise_110/n02504013_6118.png,104,110.0
n03662601_8787,Noisy Images/phase_noise_110/n03662601_8787.png,120,110.0
n04467665_21603,Noisy Images/phase_noise_110/n04467665_21603.png,130,110.0
n03417042_9689,Noisy Images/phase_noise_110/n03417042_9689.png,119,110.0
n02690373_4061,Noisy Images/phase_noise_110/n02690373_4061.png,106,110.0
n04099969_13775,Noisy Images/phase_noise_110/n04099969_13775.png,125,110.0
n02132136_50,Noisy Images/phase_noise_110/n02132136_50.png,100,110.0
n03662601_8778,Noisy Images/phase_noise_110/n03662601_8778.png,120,110.0
n02504013_1844,Noisy Images/phase_noise_110/n02504013_1844.png,104,110.0
n03100240_12065,Noisy Images/phase_noise_110/n03100240_12065.png,115,110.0
n02134084_27094,Noisy Images/phase_noise_110/n02134084_27094.png,102,110.0
n02690373_7408,Noisy Images/phase_noise_110/n02690373_7408.png,106,110.0
n04505470_4997,Noisy Images/phase_noise_110/n04505470_4997.png,131,110.0
n03041632_16104,Noisy Images/phase_noise_110/n03041632_16104.png,113,110.0
n02133161_10324,Noisy Images/phase_noise_110/n02133161_10324.png,101,110.0
n02504013_6865,Noisy Images/phase_noise_110/n02504013_6865.png,104,110.0
n04111531_20429,Noisy Images/phase_noise_110/n04111531_20429.png,126,110.0
n03376595_17811,Noisy Images/phase_noise_110/n03376595_17811.png,118,110.0
n02504013_6722,Noisy Images/phase_noise_110/n02504013_6722.png,104,110.0
n02814533_62356,Noisy Images/phase_noise_110/n02814533_62356.png,109,110.0
n04285008_7920,Noisy Images/phase_noise_110/n04285008_7920.png,128,110.0
n03796401_3695,Noisy Images/phase_noise_110/n03796401_3695.png,122,110.0
n03792782_51686,Noisy Images/phase_noise_110/n03792782_51686.png,121,110.0
n02105641_14112,Noisy Images/phase_noise_110/n02105641_14112.png,74,110.0
n03344393_6849,Noisy Images/phase_noise_110/n03344393_6849.png,117,110.0
n03085013_22489,Noisy Images/phase_noise_110/n03085013_22489.png,114,110.0
n02105251_5812,Noisy Images/phase_noise_110/n02105251_5812.png,72,110.0
n03792782_22856,Noisy Images/phase_noise_110/n03792782_22856.png,121,110.0
n02504013_1515,Noisy Images/phase_noise_110/n02504013_1515.png,104,110.0
n02690373_13317,Noisy Images/phase_noise_110/n02690373_13317.png,106,110.0
n02123394_271,Noisy Images/phase_noise_110/n02123394_271.png,96,110.0
n03041632_11327,Noisy Images/phase_noise_110/n03041632_11327.png,113,110.0
n02098105_2343,Noisy Images/phase_noise_110/n02098105_2343.png,60,110.0
n03662601_33002,Noisy Images/phase_noise_110/n03662601_33002.png,120,110.0
n02504458_996,Noisy Images/phase_noise_110/n02504458_996.png,105,110.0
n04612504_2129,Noisy Images/phase_noise_110/n04612504_2129.png,137,110.0
n02028035_23375,Noisy Images/phase_noise_110/n02028035_23375.png,34,110.0
n03041632_7090,Noisy Images/phase_noise_110/n03041632_7090.png,113,110.0
n02102480_10156,Noisy Images/phase_noise_110/n02102480_10156.png,68,110.0
n04111531_4868,Noisy Images/phase_noise_110/n04111531_4868.png,126,110.0
n02690373_3139,Noisy Images/phase_noise_110/n02690373_3139.png,106,110.0
n02134418_5537,Noisy Images/phase_noise_110/n02134418_5537.png,103,110.0
n04111531_8263,Noisy Images/phase_noise_110/n04111531_8263.png,126,110.0
n03041632_32054,Noisy Images/phase_noise_110/n03041632_32054.png,113,110.0
n02106662_50313,Noisy Images/phase_noise_110/n02106662_50313.png,77,110.0
n03417042_9096,Noisy Images/phase_noise_110/n03417042_9096.png,119,110.0
n02814533_25986,Noisy Images/phase_noise_110/n02814533_25986.png,109,110.0
n02814533_874,Noisy Images/phase_noise_110/n02814533_874.png,109,110.0
n03792782_1466,Noisy Images/phase_noise_110/n03792782_1466.png,121,110.0
n04612504_2471,Noisy Images/phase_noise_110/n04612504_2471.png,137,110.0
n02504458_7966,Noisy Images/phase_noise_110/n02504458_7966.png,105,110.0
n03792782_35669,Noisy Images/phase_noise_110/n03792782_35669.png,121,110.0
n02027492_1678,Noisy Images/phase_noise_110/n02027492_1678.png,33,110.0
n02504458_9213,Noisy Images/phase_noise_110/n02504458_9213.png,105,110.0
n03937543_828,Noisy Images/phase_noise_110/n03937543_828.png,123,110.0
n03085013_14844,Noisy Images/phase_noise_110/n03085013_14844.png,114,110.0
n03085013_19343,Noisy Images/phase_noise_110/n03085013_19343.png,114,110.0
n03041632_29862,Noisy Images/phase_noise_110/n03041632_29862.png,113,110.0
n03376595_3233,Noisy Images/phase_noise_110/n03376595_3233.png,118,110.0
n03792782_12752,Noisy Images/phase_noise_110/n03792782_12752.png,121,110.0
n03100240_4173,Noisy Images/phase_noise_110/n03100240_4173.png,115,110.0
n02835271_3280,Noisy Images/phase_noise_110/n02835271_3280.png,111,110.0
n04467665_45963,Noisy Images/phase_noise_110/n04467665_45963.png,130,110.0
n04557648_9043,Noisy Images/phase_noise_110/n04557648_9043.png,133,110.0
n04467665_56933,Noisy Images/phase_noise_110/n04467665_56933.png,130,110.0
n02690373_10181,Noisy Images/phase_noise_110/n02690373_10181.png,106,110.0
n02835271_1487,Noisy Images/phase_noise_110/n02835271_1487.png,111,110.0
n02504013_4686,Noisy Images/phase_noise_110/n02504013_4686.png,104,110.0
n02094258_1036,Noisy Images/phase_noise_110/n02094258_1036.png,52,110.0
n02791124_60,Noisy Images/phase_noise_110/n02791124_60.png,108,110.0
n03100240_8588,Noisy Images/phase_noise_110/n03100240_8588.png,115,110.0
n02123394_4542,Noisy Images/phase_noise_110/n02123394_4542.png,96,110.0
n02134418_5464,Noisy Images/phase_noise_110/n02134418_5464.png,103,110.0
n02025239_7274,Noisy Images/phase_noise_110/n02025239_7274.png,32,110.0
n02814533_63116,Noisy Images/phase_noise_110/n02814533_63116.png,109,110.0
n03041632_22472,Noisy Images/phase_noise_110/n03041632_22472.png,113,110.0
n04467665_707,Noisy Images/phase_noise_110/n04467665_707.png,130,110.0
n02025239_2481,Noisy Images/phase_noise_110/n02025239_2481.png,32,110.0
n02134084_1689,Noisy Images/phase_noise_110/n02134084_1689.png,102,110.0
n01819313_3638,Noisy Images/phase_noise_110/n01819313_3638.png,15,110.0
n02814533_45714,Noisy Images/phase_noise_110/n02814533_45714.png,109,110.0
n02108551_26509,Noisy Images/phase_noise_110/n02108551_26509.png,83,110.0
n03100240_21334,Noisy Images/phase_noise_110/n03100240_21334.png,115,110.0
n02708093_2180,Noisy Images/phase_noise_110/n02708093_2180.png,107,110.0
n04591713_7408,Noisy Images/phase_noise_110/n04591713_7408.png,136,110.0
n02033041_17119,Noisy Images/phase_noise_110/n02033041_17119.png,35,110.0
n02791124_2057,Noisy Images/phase_noise_110/n02791124_2057.png,108,110.0
n02123045_5057,Noisy Images/phase_noise_110/n02123045_5057.png,94,110.0
n03796401_9219,Noisy Images/phase_noise_110/n03796401_9219.png,122,110.0
n02690373_2837,Noisy Images/phase_noise_110/n02690373_2837.png,106,110.0
n02093256_12628,Noisy Images/phase_noise_110/n02093256_12628.png,47,110.0
n03100240_1194,Noisy Images/phase_noise_110/n03100240_1194.png,115,110.0
n04548280_5068,Noisy Images/phase_noise_110/n04548280_5068.png,132,110.0
n03100240_6822,Noisy Images/phase_noise_110/n03100240_6822.png,115,110.0
n03085013_11685,Noisy Images/phase_noise_110/n03085013_11685.png,114,110.0
n03417042_17513,Noisy Images/phase_noise_110/n03417042_17513.png,119,110.0
n03085013_16115,Noisy Images/phase_noise_110/n03085013_16115.png,114,110.0
n02106030_889,Noisy Images/phase_noise_110/n02106030_889.png,75,110.0
n02105505_1156,Noisy Images/phase_noise_110/n02105505_1156.png,73,110.0
n04548280_9121,Noisy Images/phase_noise_110/n04548280_9121.png,132,110.0
n04505470_3433,Noisy Images/phase_noise_110/n04505470_3433.png,131,110.0
n02708093_1675,Noisy Images/phase_noise_110/n02708093_1675.png,107,110.0
n03041632_3171,Noisy Images/phase_noise_110/n03041632_3171.png,113,110.0
n03937543_11751,Noisy Images/phase_noise_110/n03937543_11751.png,123,110.0
n02814533_42481,Noisy Images/phase_noise_110/n02814533_42481.png,109,110.0
n02690373_20331,Noisy Images/phase_noise_110/n02690373_20331.png,106,110.0
n02823428_11353,Noisy Images/phase_noise_110/n02823428_11353.png,110,110.0
n02125311_5229,Noisy Images/phase_noise_110/n02125311_5229.png,99,110.0
n04429376_294,Noisy Images/phase_noise_110/n04429376_294.png,129,110.0
n02113712_913,Noisy Images/phase_noise_110/n02113712_913.png,93,110.0
n03937543_3133,Noisy Images/phase_noise_110/n03937543_3133.png,123,110.0
n02132136_5138,Noisy Images/phase_noise_110/n02132136_5138.png,100,110.0
n02504013_218,Noisy Images/phase_noise_110/n02504013_218.png,104,110.0
n02504458_1302,Noisy Images/phase_noise_110/n02504458_1302.png,105,110.0
n02814533_40876,Noisy Images/phase_noise_110/n02814533_40876.png,109,110.0
n02104029_3121,Noisy Images/phase_noise_110/n02104029_3121.png,70,110.0
n03792782_11921,Noisy Images/phase_noise_110/n03792782_11921.png,121,110.0
n03041632_44133,Noisy Images/phase_noise_110/n03041632_44133.png,113,110.0
n02090379_1932,Noisy Images/phase_noise_110/n02090379_1932.png,41,110.0
n04111531_8537,Noisy Images/phase_noise_110/n04111531_8537.png,126,110.0
n02835271_15691,Noisy Images/phase_noise_110/n02835271_15691.png,111,110.0
n03196217_3730,Noisy Images/phase_noise_110/n03196217_3730.png,116,110.0
n03041632_11495,Noisy Images/phase_noise_110/n03041632_11495.png,113,110.0
n03417042_7506,Noisy Images/phase_noise_110/n03417042_7506.png,119,110.0
n02133161_12901,Noisy Images/phase_noise_110/n02133161_12901.png,101,110.0
n04505470_7721,Noisy Images/phase_noise_110/n04505470_7721.png,131,110.0
n02504013_2974,Noisy Images/phase_noise_110/n02504013_2974.png,104,110.0
n03100240_2503,Noisy Images/phase_noise_110/n03100240_2503.png,115,110.0
n04557648_310,Noisy Images/phase_noise_110/n04557648_310.png,133,110.0
n03041632_45775,Noisy Images/phase_noise_110/n03041632_45775.png,113,110.0
n04612504_6380,Noisy Images/phase_noise_110/n04612504_6380.png,137,110.0
n03662601_12995,Noisy Images/phase_noise_110/n03662601_12995.png,120,110.0
n03792782_8658,Noisy Images/phase_noise_110/n03792782_8658.png,121,110.0
n04099969_12913,Noisy Images/phase_noise_110/n04099969_12913.png,125,110.0
n02028035_26229,Noisy Images/phase_noise_110/n02028035_26229.png,34,110.0
n02951358_31973,Noisy Images/phase_noise_110/n02951358_31973.png,112,110.0
n02098286_4425,Noisy Images/phase_noise_110/n02098286_4425.png,61,110.0
n03417042_12509,Noisy Images/phase_noise_110/n03417042_12509.png,119,110.0
n02690373_1050,Noisy Images/phase_noise_110/n02690373_1050.png,106,110.0
n04467665_44850,Noisy Images/phase_noise_110/n04467665_44850.png,130,110.0
n02690373_2217,Noisy Images/phase_noise_110/n02690373_2217.png,106,110.0
n03376595_5876,Noisy Images/phase_noise_110/n03376595_5876.png,118,110.0
n02089867_5477,Noisy Images/phase_noise_110/n02089867_5477.png,40,110.0
n02132136_131,Noisy Images/phase_noise_110/n02132136_131.png,100,110.0
n02504458_7013,Noisy Images/phase_noise_110/n02504458_7013.png,105,110.0
n02504013_11159,Noisy Images/phase_noise_110/n02504013_11159.png,104,110.0
n02133161_4813,Noisy Images/phase_noise_110/n02133161_4813.png,101,110.0
n02123159_5950,Noisy Images/phase_noise_110/n02123159_5950.png,95,110.0
n03796401_7179,Noisy Images/phase_noise_110/n03796401_7179.png,122,110.0
n04591713_6473,Noisy Images/phase_noise_110/n04591713_6473.png,136,110.0
n03196217_2628,Noisy Images/phase_noise_110/n03196217_2628.png,116,110.0
n02096437_1559,Noisy Images/phase_noise_110/n02096437_1559.png,56,110.0
n02504013_593,Noisy Images/phase_noise_110/n02504013_593.png,104,110.0
n04467665_51054,Noisy Images/phase_noise_110/n04467665_51054.png,130,110.0
n03041632_13509,Noisy Images/phase_noise_110/n03041632_13509.png,113,110.0
n02093754_5012,Noisy Images/phase_noise_110/n02093754_5012.png,49,110.0
n02504013_20780,Noisy Images/phase_noise_110/n02504013_20780.png,104,110.0
n03376595_15542,Noisy Images/phase_noise_110/n03376595_15542.png,118,110.0
n02835271_22549,Noisy Images/phase_noise_110/n02835271_22549.png,111,110.0
n02791124_4595,Noisy Images/phase_noise_110/n02791124_4595.png,108,110.0
n04505470_26,Noisy Images/phase_noise_110/n04505470_26.png,131,110.0
n01860187_7878,Noisy Images/phase_noise_110/n01860187_7878.png,23,110.0
n04111531_10710,Noisy Images/phase_noise_110/n04111531_10710.png,126,110.0
n03792782_4927,Noisy Images/phase_noise_110/n03792782_4927.png,121,110.0
n02132136_25897,Noisy Images/phase_noise_110/n02132136_25897.png,100,110.0
n02690373_763,Noisy Images/phase_noise_110/n02690373_763.png,106,110.0
n01795545_1515,Noisy Images/phase_noise_110/n01795545_1515.png,10,110.0
n02835271_5814,Noisy Images/phase_noise_110/n02835271_5814.png,111,110.0
